1, 4.1875, 39, 27, 60961, 112952.92103613495, 408821.43740762037
2, 6.53125, 897, 11, 245776, 109470.285285155, 235095.98729851155
3, 6.375, 87, 9, 38598, 196928.99815923502, 309211.905838567
4, 5.90625, 242, 6, 121271, 195603.36891220853, 238229.8684573113
5, 6.6875, 739, 10, 196589, 135647.45231035489, 241023.8116638828
6, 4.96875, 858, 10, 514313, 35379.260580317394, 93753.71024218004
7, 4.34375, 401, 20, 365132, 46116.03597383453, 224748.3856392939
8, 6.6875, 325, 6, 112386, 198803.27589269413, 243164.1180901673
9, 3.09375, 707, 3, 625451, 20364.42968075026, 10032.537379734043
10, 4.8125, 661, 18, 445490, 34912.920286243316, 164019.5372135216
11, 3.71875, 16, 162, 34012, 49234.237448313375, 546276.8695582795
12, 5.125, 169, 12, 121505, 145183.90418905392, 300949.0082916452
13, 4.8125, 1041, 6, 561845, 36835.01094256507, 42646.47293585751
14, 3.875, 127, 16, 178425, 112642.32472658133, 294122.45523433737
15, 4.03125, 589, 14, 545501, 25917.599476760097, 79438.40326880786
16, 5.28125, 233, 8, 140569, 167895.2293511027, 251532.48458686873
17, 2.3125, 583, 3, 639576, 14909.42563168235, 6224.832576635297
18, 5.90625, 680, 11, 261609, 104628.6192813767, 227149.53502391328
19, 2.9375, 640, 3, 631894, 17748.54897981491, 8526.495737160301
20, 5.90625, 585, 12, 226711, 115753.61529088291, 241592.01972946874
21, 5.59375, 1475, 3, 552915, 51029.1018994717, 27387.16520105659
22, 4.1875, 326, 18, 326600, 69290.83304547437, 219808.66806542984
23, 6.6875, 952, 9, 253447, 118213.24989637044, 214378.670052362
24, 3.40625, 659, 4, 603155, 28924.616707702455, 15907.508816076566
25, 2.78125, 351, 11, 603659, 16914.67135823291, 38197.116984678956
26, 3.25, 1127, 2, 634617, 18778.5, 4033.9901400000017
27, 5.4375, 1041, 11, 464046, 40923.19256245939, 135101.09502538422
28, 2.3125, 897, 4, 653827, 6632.434295754463, 8074.166937750331
29, 3.5625, 1314, 2, 632394, 19882.0, 4186.645360000002
30, 2.46875, 725, 3, 638127, 15731.564088375531, 6081.28818324894
31, 3.875, 385, 24, 437418, 33947.501414254824, 173171.26919149037
32, 2.78125, 656, 3, 635859, 16317.850614179144, 7261.850811641714
33, 2.3125, 55, 149, 281866, 28841.176625367152, 336988.35410155007
34, 5.90625, 1059, 8, 408189, 63598.8090020904, 152796.36527748586
35, 3.25, 1224, 4, 637401, 11775.245164645194, 14572.096634042948
36, 2.46875, 1157, 2, 655603, 8368.5, 2938.6989696296296
37, 5.28125, 612, 14, 305036, 83749.12718521737, 216949.69920586154
38, 5.90625, 205, 11, 109156, 154165.65921069376, 300634.4906474341
39, 2.9375, 1435, 1, 658261, 0.0, 17154.102401481483
40, 6.6875, 1453, 8, 391342, 67275.92878911075, 164006.4870447415
