1, 6.375, 17, 10, 3619, 201370.30003426524, 335418.5402516176
2, 5.125, 386, 13, 213822, 114687.53230619799, 256040.55905529633
3, 3.5625, 23, 109, 62090, 56820.28102218089, 504375.2302505754
4, 6.0625, 165, 12, 86035, 157867.01610451454, 316055.6309051685
5, 5.90625, 194, 11, 105274, 156209.57398146592, 301022.369219021
6, 5.90625, 57, 14, 28585, 163990.81595310234, 362650.548223425
7, 4.1875, 39, 27, 60961, 112952.92103613495, 408821.43740762037
8, 3.5625, 103, 20, 200362, 96280.9345835924, 298763.6294286671
9, 3.71875, 86, 21, 161312, 103922.05970013037, 324459.4263735664
10, 4.03125, 16, 123, 24430, 57354.5612146018, 540958.6351727236
11, 2.3125, 55, 149, 281866, 28841.176625367152, 336988.35410155007
12, 3.875, 127, 16, 178425, 112642.32472658133, 294122.45523433737
13, 3.71875, 16, 162, 34012, 49234.237448313375, 546276.8695582795
14, 3.71875, 23, 102, 53628, 59504.73325122872, 507970.42256630067
15, 3.875, 121, 16, 172237, 114314.51315379795, 297538.66204138554
16, 3.5625, 16, 168, 40646, 47869.26733369213, 542164.0102824923
17, 5.125, 17, 11, 7884, 189479.466854689, 348095.61948334926
18, 4.8125, 334, 14, 240921, 103607.10943174228, 246803.88994508685
19, 2.3125, 55, 149, 281866, 28841.176625367152, 336988.35410155007
20, 3.5625, 10, 210, 21110, 44165.57456997126, 568575.2327443608
21, 4.1875, 8, 77, 7631, 74661.37486502898, 526615.396631866
22, 4.8125, 86, 16, 91762, 136754.40294094512, 341226.09825181344
23, 4.8125, 11, 33, 6791, 113214.81904956647, 461824.4019763329
24, 5.125, 666, 12, 353161, 61028.91701679669, 212568.86249986343
25, 3.71875, 103, 20, 180663, 101169.13246107975, 310100.1476385072
26, 3.5625, 179, 39, 311192, 49875.58154854987, 269084.6150933656
27, 4.1875, 506, 18, 473190, 31730.38249935786, 141701.27418646947
28, 7.0, 33, 4, 5170, 285884.4386605364, 264236.02227151976
29, 6.21875, 398, 5, 144858, 201817.2972265757, 209781.63966951525
30, 5.90625, 242, 6, 121271, 195603.36891220853, 238229.8684573113
31, 6.0625, 614, 12, 220705, 117182.54801267573, 245409.4036073646
32, 3.71875, 39, 64, 92055, 69750.93174847921, 451309.45300825
33, 3.5625, 17, 162, 43679, 48482.762890262784, 538000.3412065892
34, 3.71875, 22, 95, 51005, 62537.65579486409, 504991.73145159736
35, 2.3125, 8, 1075, 57964, 17977.325611429675, 581606.0460040774
36, 6.21875, 64, 12, 26164, 176614.8619927616, 347580.12229793356
37, 5.125, 57, 16, 44861, 150257.3126438938, 366390.5931678606
38, 6.0625, 17, 8, 4504, 218974.2987550137, 315800.1591596022
39, 4.96875, 205, 11, 156260, 140699.47090927087, 273582.2955686636
40, 3.5625, 121, 34, 226526, 70088.21820984215, 317061.3513221893
