1, 3.5625, 10, 210, 21110, 44165.57456997126, 568575.2327443608
2, 3.5625, 10, 210, 21110, 44165.57456997126, 568575.2327443608
3, 2.625, 8, 753, 42558, 22374.03093472775, 588480.8800091811
4, 3.5625, 10, 210, 21110, 44165.57456997126, 568575.2327443608
5, 3.5625, 200, 28, 340183, 54215.94551923486, 232316.4541196784
6, 2.15625, 8, 1788, 99040, 12425.593376464389, 551383.6743967937
7, 3.5625, 17, 162, 43679, 48482.762890262784, 538000.3412065892
8, 3.5625, 16, 168, 40646, 47869.26733369213, 542164.0102824923
9, 2.9375, 10, 521, 48105, 26717.34761402972, 574577.8062748197
10, 3.5625, 10, 210, 21110, 44165.57456997126, 568575.2327443608
11, 2.3125, 8, 1075, 57964, 17977.325611429675, 581606.0460040774
12, 2.625, 8, 753, 42558, 22374.03093472775, 588480.8800091811
13, 3.5625, 8, 182, 15735, 47932.79483340722, 566937.3048405115
14, 4.5, 16, 30, 13158, 117135.94826030136, 449201.45325539727
15, 2.625, 8, 753, 42558, 22374.03093472775, 588480.8800091811
16, 2.625, 10, 584, 55608, 24886.245418789855, 570592.7370915527
17, 3.5625, 11, 233, 24247, 41694.86041570847, 570055.8842679886
18, 3.5625, 16, 168, 40646, 47869.26733369213, 542164.0102824923
19, 3.875, 17, 123, 27516, 57085.95135442049, 538361.6068395601
20, 2.3125, 8, 1075, 57964, 17977.325611429675, 581606.0460040774
21, 2.3125, 8, 1075, 57964, 17977.325611429675, 581606.0460040774
22, 3.875, 10, 75, 13045, 74821.66906297192, 520967.1566301055
23, 3.5625, 16, 168, 40646, 47869.26733369213, 542164.0102824923
24, 3.875, 8, 99, 9951, 65690.03112260558, 540287.5710866407
25, 3.40625, 13, 249, 33671, 39698.1236092008, 564379.8917745539
26, 4.1875, 10, 55, 9965, 87804.41992681404, 501339.19856320694
27, 2.9375, 16, 264, 81707, 34995.863309632565, 525276.5628523902
28, 4.03125, 16, 123, 24430, 57354.5612146018, 540958.6351727236
29, 3.5625, 10, 210, 21110, 44165.57456997126, 568575.2327443608
30, 4.5, 27, 50, 29802, 88887.64614387312, 479756.9435405205
31, 2.9375, 10, 521, 48105, 26717.34761402972, 574577.8062748197
32, 2.3125, 8, 1075, 57964, 17977.325611429675, 581606.0460040774
33, 3.40625, 10, 262, 23125, 39409.87897314513, 575458.0750513065
34, 3.875, 16, 133, 25115, 55098.25255736447, 544393.0397276548
35, 2.3125, 10, 829, 74256, 19935.125856186416, 561518.6901694768
36, 3.875, 22, 83, 39670, 68098.43007887717, 506337.85575299984
37, 3.5625, 11, 233, 24247, 41694.86041570847, 570055.8842679886
38, 3.5625, 17, 162, 43679, 48482.762890262784, 538000.3412065892
39, 2.3125, 8, 1075, 57964, 17977.325611429675, 581606.0460040774
40, 3.875, 111, 14, 162840, 124113.68161307205, 291690.082869094
