1, 2.3125, 8, 1075, 57964, 17977.325611429675, 581606.0460040774
2, 5.90625, 57, 14, 28585, 163990.81595310234, 362650.548223425
3, 5.125, 57, 16, 44861, 150257.3126438938, 366390.5931678606
4, 6.21875, 64, 12, 26164, 176614.8619927616, 347580.12229793356
5, 3.5625, 23, 109, 62090, 56820.28102218089, 504375.2302505754
6, 2.3125, 55, 149, 281866, 28841.176625367152, 336988.35410155007
7, 3.5625, 10, 210, 21110, 44165.57456997126, 568575.2327443608
8, 5.125, 386, 13, 213822, 114687.53230619799, 256040.55905529633
9, 2.3125, 55, 149, 281866, 28841.176625367152, 336988.35410155007
10, 4.8125, 86, 16, 91762, 136754.40294094512, 341226.09825181344
11, 3.5625, 17, 162, 43679, 48482.762890262784, 538000.3412065892
12, 4.1875, 39, 27, 60961, 112952.92103613495, 408821.43740762037
13, 4.03125, 27, 70, 49533, 72948.88267203387, 487848.7895361228
14, 3.5625, 16, 168, 40646, 47869.26733369213, 542164.0102824923
15, 4.8125, 11, 33, 6791, 113214.81904956647, 461824.4019763329
16, 3.71875, 16, 162, 34012, 49234.237448313375, 546276.8695582795
17, 6.21875, 398, 5, 144858, 201817.2972265757, 209781.63966951525
18, 3.71875, 86, 21, 161312, 103922.05970013037, 324459.4263735664
19, 3.71875, 23, 102, 53628, 59504.73325122872, 507970.42256630067
20, 3.71875, 22, 95, 51005, 62537.65579486409, 504991.73145159736
21, 3.875, 86, 20, 140590, 110584.5561177057, 334396.0024386627
22, 4.03125, 39, 43, 73536, 88138.6139474315, 437650.47385521454
23, 3.5625, 11, 233, 24247, 41694.86041570847, 570055.8842679886
24, 3.5625, 22, 116, 59157, 55326.09587856094, 510034.51961770566
25, 5.125, 64, 9, 51073, 193074.65389600396, 301857.5113567987
26, 3.5625, 8, 182, 15735, 47932.79483340722, 566937.3048405115
27, 6.0625, 103, 7, 53161, 211721.8779264294, 280233.07312513056
28, 3.40625, 57, 38, 144297, 80483.53418235737, 380716.2698110747
29, 3.875, 29, 55, 54727, 80656.24189741023, 469323.84535074176
30, 3.71875, 115, 16, 194917, 109095.83984748155, 283232.0320540184
31, 2.3125, 429, 4, 632382, 15992.919910072707, 11304.86163318792
32, 5.125, 13, 12, 5785, 182745.59612589775, 359013.7727142539
33, 6.0625, 7, 18, 1473, 154239.52026609998, 402384.47137965186
34, 4.96875, 204, 11, 155864, 140807.91089399267, 273816.76898588677
35, 3.875, 103, 12, 156078, 136258.7319834953, 279648.9856730094
36, 3.5625, 39, 74, 103741, 63710.59508253567, 450371.08000672044
37, 3.5625, 157, 31, 278529, 64271.36676205867, 275440.2977227644
38, 6.21875, 24, 3, 5695, 310433.090912608, 269658.1678167592
39, 5.90625, 334, 7, 146414, 176126.3876828344, 235466.16842184437
40, 2.9375, 16, 264, 81707, 34995.863309632565, 525276.5628523902
